"name","strength"
"LIT.juvenile",0.322957260417308
"LLA.adult",0
"LLA.elder",0
"LLA.juvenile",0
"LOO.adult",0.285714285714286
"LOO.juvenile",0.23981612936933
"LYR.adult",0
"LYR.juvenile",0.222164889852234
"MDH.adult",0
"MDH.juvenile",0
"MEO.adult",0
"MEO.elder",0
"MEO.juvenile",0.166666666666667
"MIS.adult",0
"MIS.elder",0
"MNG.adult",0
"MNG.juvenile",0.1
"MNV.adult",0
"MNV.elder",0.527170868347339
"MOU.adult",0
"MOU.elder",0
"MOU.juvenile",0.0880270119046957
"MSC.adult",0
"MYS.adult",0
"MYS.juvenile",0.273897058823529
"NET.adult",0
"NET.juvenile",0.578822055137845
"NIC.adult",0
"NIC.elder",0
"NIC.juvenile",0.321997590038827
"NIR.adult",0
"NIR.juvenile",0.530670762928827
"NOE.adult",0
"NOE.juvenile",0.570434193416064
"NUM.adult",0
"NUM.elder",0
"NUM.juvenile",0
"OLI.adult",0
"OLI.elder",0
"OMA.adult",0
"OMA.juvenile",0
"OPY.adult",0
"OPY.juvenile",0.373489406563962
"PDR.adult",0
"PDR.juvenile",1.08465110740653
"PDT.adult",0
"PDT.elder",0.0192307692307692
"PEG.adult",0
"PEG.juvenile",0
"PHA.adult",0
"PHA.elder",0
"PHA.juvenile",0
"PHX.juvenile",0.246533816425121
"PIC.adult",0
"PIC.elder",0.544153423343212
"PIC.juvenile",0
"POL.adult",0
"POL.juvenile",0.881811587661193
"PRN.adult",0
"PRN.juvenile",0.1
"PSI.adult",0
"PSI.elder",0
"PSI.juvenile",0.105252728492165
"PUC.adult",0
"PUC.elder",0
"PUC.juvenile",0.326839826839827
"PWE.adult",0.159335248245287
"PWE.juvenile",0.331033182503771
"PZL.adult",0
"PZL.juvenile",0.24537037037037
"PZZ.adult",0
"PZZ.elder",0
"PZZ.juvenile",0.166666666666667
"RBD.adult",0.226258459318984
"RBD.juvenile",0.307875695938714
"RDC.adult",0
"RDC.juvenile",0.236770092652446
"REG.adult",0
"REG.elder",0
"RHO.adult",0
"RHO.juvenile",0.572426007389611
"RIP.adult",0
"RIP.juvenile",0.35465988491581
"RKS.adult",0.487744849712935
"RKS.juvenile",0.64372465472979
"RKT.adult",0.666470560332663
"RKT.juvenile",0.614205170942514
"RLF.adult",0
"RLF.juvenile",0.613960113960114
"RPC.adult",0
"RPC.elder",0
"RSH.adult",0
"RSO.adult",0
"RSO.juvenile",0.315534375855786
"SCA.adult",0
"SCA.elder",0
"SCT.adult",0
"SCT.juvenile",0.166666666666667
"SEM.juvenile",0.550131233567902
"SEQ.adult",0
"SEQ.juvenile",0.293845994470139
"SHB.adult",0
"SHB.juvenile",0
"SHC.adult",0
"SHC.juvenile",0.175935250335415
"SKF.adult",0
"SKF.juvenile",0
"SOG.adult",0
"SOG.elder",0
"SOG.juvenile",0.16834596268769
"SON.adult",0.504474706593858
"SON.juvenile",0.460742533990867
"SOP.adult",0
"SOP.juvenile",0.305357142857143
"SPE.adult",0
"SPE.elder",0
"SPE.juvenile",0.0298507462686567
"SQE.adult",0
"SQE.juvenile",0
"STV.adult",0
"SUM.adult",0
"SUM.juvenile",0.451438775403971
"SUP.adult",0
"SUP.juvenile",0.0555555555555556
"SUR.adult",0
"SUR.elder",0
"SUR.juvenile",0.0254607935020306
"SVD.adult",0
"SVD.elder",0
"SVD.juvenile",0
"TAF.adult",0
"TAF.elder",0
"TAF.juvenile",0.166666666666667
"TAL.adult",0
"TAL.elder",0
"TAL.juvenile",0.0432773109243697
"TAM.adult",0
"TAM.elder",0.26324092855533
"TAW.adult",0
"TAW.juvenile",0
"TDL.adult",0
"TDL.juvenile",0.440909090909091
"TDO.adult",0.100990675990676
"TDO.juvenile",0.0861990763648359
"TOG.adult",0
"TOG.juvenile",0
"TOR.adult",0
"TOR.elder",0
"TST.adult",0
"TST.elder",0
"TTM.adult",0
"TTM.juvenile",0.324519825752593
"TUF.adult",0
"TUF.juvenile",0.692044478019754
"TUK.adult",0
"TUK.elder",0.295053261225828
"TUK.juvenile",0.115544324936645
"TUL.adult",0
"TUL.juvenile",0.203703703703704
"TUN.adult",0
"TUN.juvenile",0
"TUX.adult",0.356344561235866
"TUX.juvenile",0.733688183570634
"UVE.adult",0
"UVE.juvenile",0.032258064516129
"VBE.adult",0
"VBE.juvenile",0.36566471076869
"VLT.adult",0
"VLT.juvenile",1.24256237028352
"WAC.adult",0
"WAC.elder",0
"WAC.juvenile",0
"WES.adult",0
"WES.juvenile",0
"WHE.adult",0
"WHE.juvenile",0.14185622283557
"WHL.adult",0
"WHL.juvenile",0
"WHN.adult",0
"WHN.juvenile",0.293357399020238
"WHO.adult",0
"WHO.juvenile",0.0344495970358833
"WHT.adult",0
"WHT.elder",0
"WHZ.juvenile",0.415849688284259
"WIY.adult",0.831833096328756
"WIY.juvenile",0.514029693814868
"WLV.adult",0
"WLV.juvenile",0.166666666666667
"WNG.adult",0
"WNG.elder",0.359085933223864
"WNG.juvenile",0.149934832192897
"WOF.adult",0
"WOF.juvenile",0.840224452657317
"WON.adult",0.45289298515105
"WON.juvenile",0.253968253968254
"WOP.adult",0
"WOP.juvenile",0.423913043478261
"WPY.adult",0.288931056293485
"WPY.juvenile",0.202284878863826
"ZEP.adult",0
"ZEP.juvenile",1.01100434731746
"ZIP.adult",0
"ZIP.juvenile",0.136934357965088
