"name","strength"
"DUC.juvenile",0.828281170742509
"DUC.lact",1.04644247038463
"DUC.preg",0.460964912280702
"DUC.unknown",0.924905251775012
"EDE.cyc",1.60884939873476
"EDE.juvenile",1.48810480120899
"EDE.lact",1.13970162338924
"EDE.preg",2.59600829962412
"EDE.unknown",1.5280079537608
"EED.cyc",0.252746920972991
"EED.lact",0
"EED.preg",0
"EED.unknown",0
"ENC.juvenile",0.710229842621147
"ENC.unknown",0.749927126823412
"EPC.juvenile",0
"EPC.lact",0
"EPC.unknown",0
"ESM.juvenile",0
"ESM.unknown",0.111111111111111
"ESP.cyc",0
"ESP.lact",0.479847053531264
"ESP.preg",0
"ESP.unknown",1.80828408248813
"FAO.juvenile",0.324675324675325
"FAO.unknown",1.24664398414247
"FID.cyc",0.0294117647058824
"FID.lact",0
"FID.preg",0.00588235294117647
"FID.unknown",0
"FKY.cyc",0
"FKY.lact",0
"FKY.preg",0
"FKY.unknown",0
"FLF.juvenile",0.915608577246508
"FLF.lact",0.166666666666667
"FLF.preg",0.583333333333333
"FNT.cyc",2.6998585663878
"FNT.juvenile",0.170507343795153
"FNT.lact",0
"FNT.preg",0
"FNT.unknown",0
"FRK.juvenile",0.094288139704099
"FRK.unknown",0.1572845512474
"FRL.cyc",0.327873812011743
"FRL.juvenile",1.00020594668716
"FRL.lact",0.726922875377546
"FRL.preg",0.389031499214719
"FRL.unknown",0.993653820460913
"FSB.juvenile",0.922520279395232
"FSB.unknown",1.41832820489279
"FUF.juvenile",0.265652678302957
"FUF.unknown",0
"FUT.juvenile",1.78626813843364
"FUT.lact",1.71396605735178
"FUT.unknown",1.6091078170782
"GAB.cyc",0
"GAB.juvenile",0.357732403979278
"GAB.lact",0
"GAB.preg",0
"GAB.unknown",0
"GEK.juvenile",1.05242871640221
"GMP.cyc",0.536882262008242
"GMP.juvenile",0.660883763716861
"GMP.lact",0.660918644901287
"GMP.preg",0.890923909849263
"GMP.unknown",0.840655881825402
"GOD.cyc",0.0833333333333333
"GOD.lact",0
"GOD.preg",0.265744736332972
"GOD.unknown",0
"GRF.juvenile",0
"GRF.unknown",0
"GRG.juvenile",0.0599161104931405
"GRG.unknown",0.326950319675992
"GRV.cyc",0
"GRV.lact",0
"GRV.preg",0.18859649122807
"GRV.unknown",0
"GUA.juvenile",0.456054519684571
"GUA.unknown",0.610695711095711
"GUM.cyc",0
"GUM.lact",0
"GUM.preg",0
"GUM.unknown",0
"HAB.juvenile",0.556474897651368
"HAB.unknown",0.35536222643608
"HAT.juvenile",0.544592653061135
"HAT.unknown",1.12065948260282
"HBB.cyc",0
"HBB.lact",0
"HBB.preg",0.715203675167289
"HBB.unknown",0
"HFF.cyc",1.0578540384888
"HFF.juvenile",2.25329680568288
"HFF.lact",1.92142984879075
"HFF.preg",1.4532861208566
"HFF.unknown",1.6647289649932
"HNK.cyc",0.245459471775261
"HNK.juvenile",0.0701149425287356
"HNK.lact",0
"HNK.preg",0.142857142857143
"HNK.unknown",0
"HOW.juvenile",0.616710699907438
"HOW.unknown",1.44258580539588
"HRS.cyc",0.253811791045834
"HRS.juvenile",0.569143849943171
"HRS.lact",0.763052199424173
"HRS.preg",0.545397146712936
"HRS.unknown",0.734486013206079
"HUB.juvenile",0.507348120991194
"HUB.unknown",0.215196604957773
"IBL.cyc",0.561045751633987
"IBL.juvenile",0.138888888888889
"IBL.lact",1.975
"IBL.unknown",0.670701646421461
"IBX.cyc",0
"IBX.lact",0
"IBX.preg",0
"IBX.unknown",0
"IND.cyc",0.664343009931245
"IND.juvenile",0.0856006344814208
"IND.lact",0.293722018722019
"IND.preg",0.0416666666666667
"IND.unknown",0.385293001690268
"ITG.juvenile",1.09738606009035
"ITG.unknown",0.838827838827839
"JAC.juvenile",0.323907152114999
"JAC.unknown",1.19591336034031
"JAH.juvenile",1.0968669514905
"JAH.lact",0.398830911278536
"JAH.preg",0.356089743589744
"JAH.unknown",0.761936090225564
"JAS.cyc",0
"JAS.juvenile",0.0377358490566038
"JAS.lact",0
"JAS.preg",0
"JAS.unknown",0
"JMY.cyc",0.515263854079644
"JMY.juvenile",0.704849967509343
"JMY.lact",0.178409090909091
"JMY.preg",1.3267094017094
"JMY.unknown",1.04837259865824
"JND.juvenile",1.44933159781041
"JNI.cyc",0.277407407407407
"JNI.lact",0
"JNI.preg",1.23852454490362
"JNI.unknown",0
"JUI.cyc",0.948839997397319
"JUI.juvenile",0.731352979021318
"JUI.preg",1.4591217750676
"JUI.unknown",1.10437333223613
"JUM.cyc",0.32875298338476
"JUM.lact",0.145686993377061
"JUM.preg",0
"JUM.unknown",0
"KIT.cyc",0
"KIT.juvenile",0.0465174129353234
"KIT.lact",0
"KIT.preg",0
"KIT.unknown",0
"KIY.cyc",0
"KIY.juvenile",0.39566510812203
"KIY.lact",1.07173758936864
"KIY.preg",2.47627847450692
"KIY.unknown",1.01367699163756
"KNG.cyc",0.833333333333333
"KNG.juvenile",0.203829787234043
"KNG.lact",0.617948717948718
"KNG.preg",0.358516483516483
"KNG.unknown",0.382055852644088
"KOA.juvenile",0.423283890908836
"KOA.lact",0.166666666666667
"KOA.preg",0
"KOA.unknown",0.987012268193786
"LAS.cyc",0
"LAS.lact",0
"LAS.preg",0
"LAS.unknown",0
"LDO.juvenile",0.528690679170219
"LDO.unknown",0.627449348037583
"LEN.cyc",1.20405469018031
"LEN.juvenile",2.05324648586633
"LEN.preg",2.13940456396238
"LEN.unknown",1.96476765601852
"LEV.lact",0
"LEV.unknown",0
"LIC.cyc",0
"LIC.juvenile",0.118280738787219
"LIC.lact",0
"LIC.preg",0
"LIC.unknown",0
"LIF.cyc",0.24906015037594
"LIF.juvenile",0
"LIF.lact",0.353682514819949
"LIF.preg",0
"LIF.unknown",0
"LIT.cyc",0.533633958633959
"LIT.juvenile",0.356205013947474
"LIT.lact",0
"LIT.preg",0
"LIT.unknown",0
"LLA.juvenile",0
"LLA.lact",0.825
"LLA.preg",0.133333333333333
"LLA.unknown",0
"LOO.juvenile",1.12454306374078
"LOO.unknown",0.452380952380952
"LYR.cyc",0.7627658208548
"LYR.juvenile",0.952696188782902
"LYR.preg",0.0820793433652531
"LYR.unknown",0.222985347985348
"MDH.cyc",0.400439281447346
"MDH.juvenile",0
"MDH.lact",1.66603300081561
"MDH.unknown",0.316111111111111
"MEO.cyc",0.0416666666666667
"MEO.juvenile",0.302631578947368
"MEO.lact",2.045479695826
"MEO.preg",1.34285714285714
"MEO.unknown",0
"MIS.cyc",0
"MIS.lact",0
"MIS.preg",0
"MIS.unknown",0
"MNG.cyc",0.25
"MNG.juvenile",0.1
"MNG.lact",0.521428571428571
"MNG.unknown",1.90242781875442
"MNV.lact",0.142857142857143
"MNV.preg",0
"MNV.unknown",0
"MOU.cyc",0.693976916660181
"MOU.juvenile",0.351502411522223
"MOU.lact",0
"MOU.preg",0
"MOU.unknown",0.76978393450791
"MSC.cyc",0.0226053639846743
"MSC.lact",0.443055555555556
"MSC.preg",0.125
"MSC.unknown",0.543646679126962
"MYS.cyc",0.568960113960114
"MYS.juvenile",0.598888654199186
"MYS.lact",0.941137034844129
"MYS.preg",0.467826441011301
"MYS.unknown",1.02912325696154
"NET.cyc",0.705919201099088
"NET.juvenile",1.19557932034712
"NET.preg",0.955207128397918
"NET.unknown",0.695596805442007
"NIC.cyc",0
"NIC.juvenile",0.40533092337216
"NIC.lact",0
"NIC.preg",0
"NIC.unknown",0
"NIR.cyc",0.418297747172872
"NIR.juvenile",0.530670762928827
"NIR.lact",0.758950914492152
"NIR.preg",2.13474895889468
"NIR.unknown",1.70841350076264
"NOE.cyc",0.390478356425375
"NOE.juvenile",1.6554207715738
"NOE.lact",0.657507212003982
"NOE.preg",1.2523172303561
"NOE.unknown",0.264692458760412
"NUM.cyc",0
"NUM.juvenile",0.186228890338479
"NUM.lact",0
"NUM.preg",0
"NUM.unknown",0.312402004600147
"OLI.cyc",0.144270894270894
"OLI.lact",0
"OLI.preg",0
"OLI.unknown",0
"OMA.cyc",3.00898555051479
"OMA.juvenile",0
"OMA.lact",0
"OMA.preg",0.500534188034188
"OMA.unknown",1.36858916848047
"OPY.cyc",0.244270309597693
"OPY.juvenile",0.738808092105134
"OPY.preg",0
"OPY.unknown",0.283055004893802
"PDR.cyc",0.798717948717949
"PDR.juvenile",2.83892268344232
"PDR.preg",1.25197248691675
"PDR.unknown",0.753187875981994
"PDT.lact",0
"PDT.unknown",0
"PEG.cyc",0
"PEG.juvenile",0.300607081709233
"PEG.lact",1.15036326086975
"PEG.preg",0.907769402550888
"PEG.unknown",1.53889207027007
"PHA.cyc",0
"PHA.juvenile",0.04
"PHA.lact",0
"PHA.preg",0
"PHA.unknown",0
"PHX.juvenile",0.622820511220735
"PIC.cyc",0
"PIC.juvenile",0.560741011759671
"PIC.lact",0
"PIC.preg",0
"PIC.unknown",0.255087561232785
"POL.cyc",0.140909090909091
"POL.juvenile",1.5913827953843
"POL.lact",0.798018115715864
"POL.preg",1.20845710870043
"POL.unknown",0.955718276901007
"PRN.juvenile",0.242857142857143
"PRN.lact",0
"PRN.unknown",2.40064634290441
"PSI.cyc",0.0961098398169336
"PSI.juvenile",0.122796588141288
"PSI.lact",0
"PSI.preg",0.1
"PSI.unknown",0
"PUC.cyc",0
"PUC.juvenile",0.397636287016818
"PUC.lact",0
"PUC.preg",0
"PUC.unknown",0
"PWE.juvenile",0.945571090922378
"PWE.unknown",0.794640927348157
"PZL.cyc",0.511766795368339
"PZL.juvenile",0.388227513227513
"PZL.lact",0.621487451335849
"PZL.preg",0.955413165266106
"PZL.unknown",1.06318022567449
"PZZ.cyc",0
"PZZ.juvenile",0.219298245614035
"PZZ.preg",0.166666666666667
"PZZ.unknown",0
"RBD.juvenile",0.416699225350479
"RBD.unknown",0.921605105113325
"RDC.cyc",0.787104784222255
"RDC.juvenile",0.681694093800992
"RDC.preg",0.0163934426229508
"RDC.unknown",0.521884278411117
"REG.cyc",0.333333333333333
"REG.lact",0
"REG.preg",0
"REG.unknown",0.690051925300373
"RHO.cyc",1.13781248685112
"RHO.juvenile",1.21419592566652
"RHO.lact",1.13217557992001
"RHO.preg",1.02819259251047
"RHO.unknown",1.9551678471582
"RIP.cyc",0.369226282133809
"RIP.juvenile",0.435580346970363
"RIP.lact",0.454401847787111
"RIP.preg",0.829639127462476
"RIP.unknown",1.12277900123885
"RKS.juvenile",1.90313933590918
"RKS.unknown",1.70363880654396
"RKT.juvenile",1.78887195665657
"RKT.unknown",2.59790154952464
"RLF.juvenile",0.843077706893496
"RLF.lact",1.47318849732643
"RLF.unknown",1.82099539588635
"RPC.lact",0
"RPC.unknown",0
"RSH.cyc",0.246212121212121
"RSH.lact",0.272968881904304
"RSH.preg",0.227264769544181
"RSH.unknown",0.381350589924444
"RSO.cyc",0.749607757042158
"RSO.juvenile",0.931282820361679
"RSO.lact",0.873296782834039
"RSO.preg",2.22413530796871
"RSO.unknown",1.83781045497004
"SCA.cyc",0
"SCA.lact",0
"SCA.preg",0
"SCA.unknown",0
"SCT.cyc",0.558647365676756
"SCT.juvenile",0.291666666666667
"SCT.lact",0.446626369846184
"SCT.preg",1.0046496657604
"SCT.unknown",0.787071817427213
"SEM.juvenile",1.45291249661526
"SEQ.cyc",0
"SEQ.juvenile",0.447171755066923
"SEQ.lact",0.037037037037037
"SEQ.unknown",1.11912108025383
"SHB.juvenile",0.544009879009879
"SHB.lact",0.211111111111111
"SHB.unknown",0.291666666666667
"SHC.cyc",0.180585838889034
"SHC.juvenile",0.685343505824442
"SHC.lact",0.762437478987746
"SHC.preg",0.562965658406125
"SHC.unknown",0.946161663507884
"SKF.cyc",0
"SKF.juvenile",0.964631153564107
"SKF.lact",2.43197871517615
"SKF.preg",1.89321939319549
"SKF.unknown",2.4045799220782
"SOG.cyc",0.356643460635398
"SOG.juvenile",0.277190431860687
"SOG.lact",0
"SOG.preg",0
"SOG.unknown",0
"SON.juvenile",1.26358326999463
"SON.unknown",1.5572594601265
"SOP.juvenile",0.305357142857143
"SOP.lact",0.526578628629712
"SOP.preg",0.314423002402542
"SOP.unknown",0.482529940267544
"SPE.cyc",0.661800421800422
"SPE.juvenile",0.0298507462686567
"SPE.lact",0
"SPE.preg",0.0934782608695652
"SPE.unknown",0
"SQE.cyc",0
"SQE.juvenile",2.19065727873777
"SQE.lact",1.78337725076856
"STV.cyc",0
"STV.lact",1.32125603864734
"STV.unknown",0.605313673043154
"SUM.cyc",0
"SUM.juvenile",0.547405502175651
"SUM.lact",1.22619047619048
"SUM.preg",0.130252100840336
"SUM.unknown",0.468694277236233
"SUP.cyc",0.277777777777778
"SUP.juvenile",0.421264022900645
"SUP.lact",0.0723370429252782
"SUP.preg",0.687814407814408
"SUP.unknown",0.423931097365632
"SUR.cyc",0
"SUR.juvenile",0.0254607935020306
"SUR.lact",0
"SUR.preg",0
"SUR.unknown",0
"SVD.juvenile",0
"SVD.lact",1.05177045177045
"SVD.preg",0.142857142857143
"SVD.unknown",0
"TAF.cyc",0
"TAF.juvenile",0.257575757575758
"TAF.lact",0
"TAF.preg",0.360575265538287
"TAF.unknown",0
"TAL.cyc",0.0889328063241107
"TAL.juvenile",0.0432773109243697
"TAL.lact",0
"TAL.preg",0.0476190476190476
"TAL.unknown",0
"TAM.cyc",0.175405365233074
"TAM.lact",0.238966982674076
"TAM.preg",0.462009084287433
"TAM.unknown",0
"TAW.cyc",0
"TAW.juvenile",1.36839254637642
"TAW.lact",2.30356662105891
"TAW.preg",1.13528774420421
"TAW.unknown",0.852537604918786
"TDL.juvenile",0.945670995670996
"TDL.lact",0.69537037037037
"TDL.preg",1.20535816665848
"TDL.unknown",0.808396490270635
"TDO.juvenile",0.130681834985526
"TDO.unknown",0.420929046837238
"TOG.juvenile",0
"TOG.lact",1.17004476085043
"TOG.preg",0.7
"TOG.unknown",1.96566572617269
"TOR.cyc",0
"TOR.lact",0.401094276094276
"TOR.preg",0
"TOR.unknown",0
"TST.lact",0
"TST.preg",0
"TST.unknown",0
"TTM.cyc",0.741258354893914
"TTM.juvenile",1.0024666486908
"TTM.lact",0.342549626940342
"TTM.preg",0.768304203532639
"TTM.unknown",0.698503804506877
"TUF.juvenile",1.82477896725441
"TUF.lact",0.0813251955522817
"TUF.preg",1.11924476386183
"TUF.unknown",0.222093643686782
"TUK.cyc",0.313698997063947
"TUK.juvenile",0.202013798447398
"TUK.lact",0
"TUK.preg",1.62839436094379
"TUK.unknown",1.25373467962805
"TUL.cyc",0.828866400770426
"TUL.juvenile",0.446663025084078
"TUL.lact",0.9271922607778
"TUL.preg",1.06607275743211
"TUL.unknown",0.932216510801429
"TUN.cyc",0
"TUN.juvenile",0
"TUN.lact",0.151805985552116
"TUN.preg",0.136601307189542
"TUN.unknown",0.328768409317608
"TUX.juvenile",2.02542397528118
"TUX.unknown",1.682372699764
"UVE.cyc",0
"UVE.lact",0.97800691541711
"UVE.preg",0.39465087268906
"UVE.unknown",0.167427840701498
"VBE.cyc",0.799222740162082
"VBE.juvenile",0.462933543630743
"VBE.lact",0.670051220734013
"VBE.preg",0.887951203867774
"VBE.unknown",0.726248161192371
"VLT.juvenile",2.87455094197595
"VLT.lact",1.14570707070707
"VLT.unknown",1.89689550874746
"WAC.cyc",0
"WAC.juvenile",0
"WAC.lact",0
"WAC.preg",0
"WAC.unknown",0
"WES.cyc",0.308333333333333
"WES.juvenile",0
"WES.lact",1.975
"WES.unknown",0.0526315789473684
"WHE.cyc",0.179411764705882
"WHE.juvenile",0.315237530164935
"WHE.lact",0.385563866408079
"WHE.preg",0.899664335742328
"WHE.unknown",0.488870163761468
"WHL.cyc",0.0871212121212121
"WHL.juvenile",0.111111111111111
"WHL.preg",0.441941391941392
"WHL.unknown",0.162955465587045
"WHN.juvenile",0.659956667844757
"WHN.lact",0.234387023444305
"WHN.preg",0.784771753764867
"WHN.unknown",0.796038813244031
"WHO.cyc",1.17859659310102
"WHO.juvenile",0.0996138327168696
"WHO.lact",0.46433306604315
"WHO.preg",0.449728034894619
"WHO.unknown",0.945626166238352
"WHT.cyc",0.594155844155844
"WHT.lact",0
"WHT.preg",0.666666666666667
"WHT.unknown",0
"WHZ.juvenile",1.14532326166546
"WIY.juvenile",1.90710973406595
"WIY.unknown",2.52292281099655
"WLV.cyc",0.627502231370974
"WLV.juvenile",0.333333333333333
"WLV.lact",2.27946089203594
"WLV.preg",1.6702232648141
"WLV.unknown",0.733838530190214
"WNG.cyc",0.111111111111111
"WNG.juvenile",0.171100262229294
"WNG.lact",0.45784135132772
"WNG.preg",0.342601053916843
"WNG.unknown",0
"WOF.cyc",1.165219457775
"WOF.juvenile",1.63326104852815
"WOF.lact",2.72061111253464
"WOF.preg",1.44154700741969
"WOF.unknown",2.72579738183412
"WON.juvenile",0.312791783380019
"WON.unknown",0.772191230765085
"WOP.cyc",0
"WOP.juvenile",0.867340374885132
"WOP.lact",0.225490196078431
"WOP.preg",0.794593273594485
"WOP.unknown",0.242156862745098
"WPY.juvenile",0.544235188902372
"WPY.unknown",0.58703200507407
"ZEP.cyc",1.39222092810508
"ZEP.juvenile",2.01035558528607
"ZEP.lact",0.894793460564176
"ZEP.preg",2.1572761697415
"ZEP.unknown",2.25182524857908
"ZIP.cyc",1.2556098461044
"ZIP.juvenile",0.163135231327534
"ZIP.lact",1.02856440181179
"ZIP.preg",1.669215669487
"ZIP.unknown",1.60834804774511
